3,2,5,0.008743,0.001600
3,2,6,0.015217,0.005350
3,2,7,0.018122,0.013800
3,2,8,0.019986,0.014800
3,2,9,0.021234,0.015933
3,2,10,0.019883,0.017617
3,2,11,0.024574,0.019667
3,2,12,0.033346,0.030608
3,2,13,0.037724,0.037721
3,2,14,0.058569,0.041487
3,2,15,0.079785,0.042196
3,2,16,0.106280,0.043501
3,2,17,0.150217,0.045854
3,2,18,0.198570,0.047649
3,2,19,0.255961,0.054296
3,2,20,0.361208,0.056310
3,2,21,0.438878,0.063871
3,2,22,0.565472,0.065853
3,2,23,0.663942,0.068654
3,2,24,1.068613,0.069917
3,2,25,1.185733,0.071642
3,2,26,1.512893,0.072657
3,2,27,1.958007,0.073883
3,2,28,2.539981,0.078575
3,2,29,2.939953,0.109603
3,2,30,3.839181,0.116744
3,2,31,4.794643,0.131429
3,2,32,5.369066,0.134396
3,2,33,6.837314,0.138089
3,2,34,7.969824,0.140173
3,2,35,11.763148,0.150774
3,2,36,10.899086,0.158502
3,2,37,13.266191,0.162669
3,2,38,17.077333,0.168098
3,2,39,18.436358,0.171456
3,2,40,23.228988,0.176718
3,2,41,26.659865,0.182040
3,2,42,32.318523,0.183779
3,2,43,38.524884,0.189324
3,2,44,43.423376,0.200795
3,2,45,46.987629,0.212069
3,2,46,48.039905,0.275732
3,2,47,55.959287,0.279950
3,2,48,63.870571,0.331951
3,2,49,71.886076,0.356652
3,2,50,81.274200,0.360413
3,2,51,98.858476,0.365272
3,2,52,103.489536,0.370196
3,2,53,121.423544,0.374640
3,2,54,144.162716,0.379827
3,2,55,148.148043,0.384576
3,2,56,167.040788,0.427260
3,2,57,189.388187,0.463722
3,2,58,221.671248,0.472754
3,2,59,232.238635,0.483048
3,2,60,278.414161,0.500554
3,2,61,301.519493,0.545182
3,2,62,334.332761,0.568757
3,2,63,378.599590,0.584734
3,2,64,438.629974,0.604240
3,2,65,468.895693,0.614497
3,2,66,519.885354,0.632260
3,2,67,596.191403,0.645573
3,2,68,648.621894,0.666096
3,2,69,742.027492,0.675711
3,2,70,793.722095,0.683195
3,2,71,853.934974,0.690467
3,2,72,974.349119,0.695807
3,2,73,1046.169601,0.697541
3,2,74,1170.423156,0.712333
3,2,75,1292.721613,0.724038
3,2,76,1472.871081,0.747524
3,2,77,1602.858880,0.781796
3,2,78,1763.000025,0.796110
3,2,79,1856.001075,0.799287
3,2,80,2054.175543,0.811781
3,2,82,2105.157923,0.855419
3,2,83,2409.982668,0.877103
3,2,84,2612.690931,0.897102
3,2,85,2764.018603,0.909552
3,2,86,3026.721373,0.935169
3,2,87,3313.200023,0.946937
3,2,88,3588.110949,0.963629
3,2,89,3907.752045,0.987230
3,2,90,4156.888437,0.993523
3,2,91,4525.836267,1.003710
3,2,92,4839.916205,1.019420
3,2,93,5285.548213,1.024680
3,2,94,5614.173328,1.032980
3,2,95,5963.857126,1.046020
3,2,96,6555.454499,1.060050
3,2,97,6901.469066,1.065330
3,2,98,7493.361531,1.076420
3,2,99,7924.724908,1.081620
3,2,100,8610.980828,1.096390
3,2,101,10571.519935,1.112830
3,2,102,11805.022017,1.123010
3,2,103,12291.250025,1.131110
3,2,104,13045.799744,1.134380
3,2,105,13730.957501,1.148660
3,2,106,14844.308416,1.183760
3,2,107,16031.999782,1.202550
3,2,108,16947.861830,1.218110
3,2,109,17665.419925,1.227120
3,2,110,18810.304045,1.253320
3,2,112,21523.917456,1.310430
3,2,113,22279.991342,1.319560
3,2,114,23937.944260,1.340230
3,2,115,25550.653171,1.357100
3,2,116,26804.307524,1.418150
3,2,117,28195.223895,1.504360
3,2,118,30602.874617,1.540960
3,2,122,32628.061159,1.583060
3,2,123,33974.424758,1.616540
3,2,124,36976.512318,1.651450
3,2,125,37733.838227,1.704800
3,2,126,40280.343833,1.762990
3,2,127,42396.771295,1.787030
3,2,128,46091.491277,1.816920
3,2,129,46258.693379,1.832850
3,2,130,48474.014606,1.847870
3,2,131,52887.366887,1.869980
3,2,132,57495.583249,1.892770
3,2,133,65480.689505,1.900450
3,2,134,72456.712567,1.922470
3,2,135,79771.918832,1.947680
3,2,136,75419.832488,1.960480
3,2,137,81251.657716,1.988290
3,2,138,91476.579390,2.024010
3,2,141,108298.252404,2.081020
3,2,142,112671.800169,2.120770
3,2,143,112913.351305,2.153210
3,2,145,119262.136059,2.172270
3,2,146,127563.065946,2.180240
3,2,151,146464.354719,2.304400
3,2,152,149636.757052,2.336390
3,2,153,159835.281121,2.350220
3,2,154,184087.173167,2.354920
3,2,155,191967.591641,2.397560
3,2,156,207927.217553,2.460340
3,2,160,248117.581624,2.542180
3,2,170,387422.392735,2.883520
3,2,180,598182.670279,3.326310
3,2,185,604800.000000,3.496310
3,3,5,0.011703,0.001800
3,3,6,0.016813,0.006900
3,3,7,0.027728,0.008650
3,3,9,0.037172,0.030475
3,3,10,0.068265,0.047935
3,3,11,0.115769,0.077480
3,3,12,0.243587,0.081130
3,3,13,0.301092,0.083535
3,3,14,0.405547,0.109815
3,3,15,0.699071,0.129017
3,3,16,1.194766,0.138917
3,3,17,2.433482,0.151173
3,3,18,5.337765,0.181563
3,3,19,8.613821,0.231212
3,3,20,16.628374,0.293300
3,3,21,29.239474,0.318746
3,3,22,51.577567,0.365863
3,3,23,89.981535,0.375087
3,3,24,138.750284,0.388462
3,3,25,216.969749,0.401832
3,3,26,316.883676,0.439792
3,3,27,466.971962,0.469340
3,3,28,677.589296,0.481402
3,3,29,954.332085,0.509237
3,3,30,1320.702737,0.554881
3,3,31,1875.385678,0.573570
3,3,32,2500.620364,0.597152
3,3,33,3356.458494,0.598907
3,3,34,4599.252947,0.635889
3,3,35,6178.422050,0.705862
3,3,36,8286.751137,0.744099
3,3,37,11103.143829,0.787306
3,3,38,14483.664129,0.809095
3,3,39,18296.278083,0.815937
3,3,40,24202.464182,0.833679
3,3,41,32498.731865,0.851941
3,3,42,42475.897104,0.947206
3,3,43,55437.583775,1.031510
3,3,44,69382.987726,1.047660
3,3,45,87232.914098,1.061450
3,3,46,97771.554625,1.103680
3,3,47,127402.992965,1.134940
3,3,48,151549.801855,1.190820
3,3,49,181444.517223,1.197250
3,3,50,223560.363836,1.298200
3,3,51,265074.738378,1.356930
3,3,52,309676.151311,1.484630
3,3,53,365672.227362,1.528080
3,3,54,448819.675024,1.681480
3,3,55,466830.170965,1.788440
3,3,56,556591.204191,1.803690
3,4,5,0.021833,0.052000
3,4,6,0.043915,0.109300
3,4,8,0.063243,0.170233
3,4,9,0.148233,0.222800
3,4,10,0.391513,0.250592
3,4,11,0.949261,0.284187
3,4,12,2.752984,0.309433
3,4,13,6.079498,0.390042
3,4,14,12.789720,0.456932
3,4,15,29.886059,0.517038
3,4,16,56.017145,0.571875
3,4,17,140.483072,0.663175
3,4,18,313.708244,0.703400
3,4,19,638.167405,0.762615
3,4,20,1441.175781,0.864060
3,4,21,2462.579588,0.886840
3,4,22,4954.285521,0.976049
3,4,23,9396.149270,1.048560
3,4,24,17760.450379,1.146880
3,4,25,28746.648865,1.174770
3,4,26,46869.158397,1.220010
3,4,27,76341.767838,1.246190
3,4,28,137362.722546,1.302070
3,4,29,214592.526471,1.449210
3,4,30,372375.313303,1.504600
3,4,31,517726.391243,1.528910
3,5,5,0.010918,0.149650
3,5,6,0.018343,0.235750
3,5,7,0.031330,0.299517
3,5,8,0.093618,0.441767
3,5,9,0.293059,0.494600
3,5,10,1.013069,0.552308
3,5,11,3.822759,0.610173
3,5,12,13.461646,0.773548
3,5,13,43.195983,0.855120
3,5,14,132.963819,0.954313
3,5,15,325.370358,1.061880
3,5,16,798.014694,1.139830
3,5,17,2489.120065,1.386700
3,5,18,6814.980799,1.509850
3,5,19,17042.806766,1.630360
3,5,20,26564.771111,1.787780
3,5,21,106487.133446,1.832060
3,5,22,237331.008150,1.907550
3,5,23,535518.371212,1.962930
